"","qv_anno","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reg","fc","pseudo","threshold","peak","volx","voly","peakvolx","peakvoly","text","gene","desc","AltID"
"1578","QV15_08385",1955.38602581146,-0.0788053125679637,0.0797155250486694,-0.988581741384128,0.322867823123488,0.432320181503321,"up",0.946841396063887,94.6841396063887,"FALSE","normal",-0.0788053125679637,0.364194490325823,-0.112697500448149,0.574398172453759,"R61E","USA300HOU_1691|SAR1783|hypothetical protein, ","USA300HOU_1691|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1783"
"1579","QV15_08390",4823.6676545835,-0.122085444952738,0.0867214625703095,-1.40778812227432,0.159193818522726,0.241955984994482,"up",0.918858461622306,91.8858461622306,"FALSE","normal",-0.122085444952738,0.616263630765813,-0.248710680461292,1.99697695571333,"G129D","USA300HOU_1692|SAR1784|universal stress protein, ","USA300HOU_1692|CDS|(RefSeq) universal stress protein, |UNKNOWN","SAR1784"
"1580","QV15_08395",1991.95605937563,-0.111474607583443,0.0838292526697773,-1.32978171739842,0.183590201368015,0.2723464231481,"up",0.925641461470246,92.5641461470246,"FALSE","normal",-0.111474607583443,0.564878324144268,-0.160287687487746,0.994555276404569,"G129D","USA300HOU_1693|SAR1785|metal-dependent hydrolase, ","USA300HOU_1693|CDS|(RefSeq) metal-dependent hydrolase, |UNKNOWN","SAR1785"
"1581","QV15_08400",2274.57200078261,-0.114232205078518,0.0813757967095835,-1.40376143395798,0.160389901729362,0.243204991012025,"up",0.923873860860764,92.3873860860763,"FALSE","normal",-0.114232205078518,0.614027516789351,-0.273660989977222,2.38098097924963,"R61H","USA300HOU_1694|SAR1786|M24 family Xaa-Pro dipeptidase (EC:3.4.13.9), ","USA300HOU_1694|pepQ,|(RefSeq) M24 family Xaa-Pro dipeptidase (EC:3.4.13.9), |UNKNOWN","SAR1786"
"1582","QV15_08405",7.67931425708425,0.950715436283911,0.613708143466797,1.54913283521607,0.121349791076812,0.192309821346728,"down",1.93283091618856,193.283091618856,"FALSE","normal",0.950715436283911,0.715998535585909,1.12668005595217,0.939544427360715,"G129D","USA300HOU_1695|not found|hypothetical protein, ","USA300HOU_1695|CDS|(RefSeq) hypothetical protein, |UNKNOWN","not found"
"1583","QV15_08410",860.392395656792,0.524967429615667,0.106461036145027,4.93107571206171,8.17780281790656e-07,3.23010783035549e-06,"down",1.43890109491219,143.890109491219,"FALSE","normal",0.524967429615667,5.49078297941914,0.524967429615667,5.49078297941914,"null","USA300HOU_1696|ald1|alanine dehydrogenase (EC:1.4.1.1), ","USA300HOU_1696|ald,|(RefSeq) alanine dehydrogenase (EC:1.4.1.1), |sax00250 Alanine; aspartate and glutamate metabolism; sax00430 Taurine and hypotaurine metabolism; sax01100 Metabolic pathways;","SAR1787"
"1584","QV15_08415",3085.59076871117,2.4963676683042,0.0804122275068122,31.0446277351628,1.34816845697545e-211,4.43530356921416e-210,"down",5.64262967300418,564.262967300418,"TRUE","normal",2.4963676683042,209.353076650032,2.4963676683042,209.353076650032,"null","USA300HOU_1697|SAR1788|universal stress protein, ","USA300HOU_1697|CDS|(RefSeq) universal stress protein, |UNKNOWN","SAR1788"
"1585","QV15_08420",14747.4006848144,-0.21665479835924,0.062917261527557,-3.44348741663442,0.000574263316699544,0.00158272572651338,"up",0.860558516585933,86.0558516585933,"FALSE","normal",-0.21665479835924,2.80059433831645,-0.21665479835924,2.80059433831645,"null","USA300HOU_1698|ackA|acetate kinase (EC:2.7.2.1), ","USA300HOU_1698|ackA,|(RefSeq) acetate kinase (EC:2.7.2.1), |sax00430 Taurine and hypotaurine metabolism; sax00620 Pyruvate metabolism; sax00640 Propanoate metabolism; sax00680 Methane metabolism; sax01100 Metabolic pathways; sax01120 Microbial metabolism in diverse environments; sax01200 Carbon metabolism;","SAR1789"
"1586","QV15_08425",3241.35115257493,-0.47475483828938,0.0727421583197389,-6.52654319387376,6.7304913767451e-11,3.6216453598676e-10,"up",0.719589061650984,71.9589061650984,"FALSE","normal",-0.47475483828938,9.44109407908912,-0.50553640221176,10.5922098902665,"G129D","USA300HOU_1699|SAR1790|hypothetical protein, ","USA300HOU_1699|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1790"
"1587","QV15_08430",5362.76469760958,-0.348853396896473,0.108598066229168,-3.212335256139,0.00131660635250526,0.00341844146869249,"up",0.785207905505856,78.5207905505856,"FALSE","normal",-0.348853396896473,2.46617185178603,-0.354337628394225,2.45470983391446,"R61E","USA300HOU_1700|tpx|thiol peroxidase (EC:1.11.1.15), ","USA300HOU_1700|tpx,|(RefSeq) thiol peroxidase (EC:1.11.1.15), |UNKNOWN","SAR1791"
"1588","QV15_08435",1940.96079483028,-0.302611528937878,0.063197144485207,-4.78837345267574,1.68138537056539e-06,6.33321822912964e-06,"up",0.810783408214833,81.0783408214833,"FALSE","normal",-0.302611528937878,5.19837554685759,-0.302611528937878,5.19837554685759,"null","USA300HOU_1701|SAR1792|hypothetical protein, ","USA300HOU_1701|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1792"
"1589","QV15_08440",3945.85047781405,-0.346125867581246,0.0531443059579701,-6.51294360406146,7.36921838489865e-11,3.95411614795608e-10,"up",0.786693807447772,78.6693807447772,"FALSE","normal",-0.346125867581246,9.40295057789651,-0.346125867581246,9.40295057789651,"null","USA300HOU_1702|thiI|thiamine biosynthesis protein ThiI, ","USA300HOU_1702|thiI,|(RefSeq) thiamine biosynthesis protein ThiI, |sax00730 Thiamine metabolism; sax01100 Metabolic pathways; sax04122 Sulfur relay system;","SAR1793"
"1590","QV15_08445",2736.65732439719,-0.357433786295347,0.0810995409625547,-4.40734660212666,1.04644662165446e-05,3.57386960536128e-05,"up",0.780551762774236,78.0551762774236,"FALSE","normal",-0.357433786295347,4.44686129701928,-0.357433786295347,4.44686129701928,"null","USA300HOU_1703|SAR1794|cysteine desulfurase (EC:2.8.1.7), ","USA300HOU_1703|csd2,|(RefSeq) cysteine desulfurase (EC:2.8.1.7), |sax00730 Thiamine metabolism; sax01100 Metabolic pathways; sax04122 Sulfur relay system;","SAR1794"
"1591","QV15_08455",14637.3957971294,-0.0628742244100368,0.0970905442843883,-0.647583396235494,0.51725443917074,0.620085003415476,"up",0.957354917712039,95.7354917712039,"FALSE","normal",-0.0628742244100368,0.207548771818123,-0.239167866489142,1.30941903962344,"R61H","USA300HOU_1705|SAR1795|septation ring formation regulator EzrA, ","USA300HOU_1705|ezrA,|(RefSeq) septation ring formation regulator EzrA, |UNKNOWN","SAR1795"
"1592","QV15_08460",1149.25550190229,-0.120009603066224,0.12513975655928,-0.959004607056066,0.337556424287932,0.448522058652523,"up",0.920181525564979,92.0181525564979,"FALSE","normal",-0.120009603066224,0.348216193165061,-0.309923796487838,1.31629707350522,"R61H","USA300HOU_1706|SAR1796|GAF domain-containing protein, ","USA300HOU_1706|CDS|(RefSeq) GAF domain-containing protein, |UNKNOWN","SAR1796"
"1593","QV15_08465",78109.046744304,-0.3164678525221,0.0735195764120424,-4.30453857280743,1.67334136600853e-05,5.58999255816988e-05,"up",0.803033538253785,80.3033538253785,"FALSE","normal",-0.3164678525221,4.25258877027957,-0.3164678525221,4.25258877027957,"null","USA300HOU_1707|rpsD|30S ribosomal protein S4, ","USA300HOU_1707|rpsD,|(RefSeq) 30S ribosomal protein S4, |sax03010 Ribosome;","SAR1797"
"1594","QV15_08470",24.7044403147349,0.303488583254561,0.431496524248874,0.703339577955715,0.481844151462456,0.589125040896103,"down",1.23412504796495,123.412504796495,"FALSE","normal",0.303488583254561,0.22979251708429,0.318305888291833,0.218962077994762,"R61E","not found|SAR1305|not found","not found","SAR1305"
"1595","QV15_08480",469.316330945233,0.984980186115594,0.118188144363284,8.33400161599952,7.81548579256704e-17,5.34538094075835e-16,"down",1.97928612925054,197.928612925054,"FALSE","normal",0.984980186115594,15.2720213391785,0.984980186115594,15.2720213391785,"null","USA300HOU_1709|SAR1798|glycerophosphodiester phosphodiesterase (EC:3.1.4.46), ","USA300HOU_1709|ugpQ2,|(RefSeq) glycerophosphodiester phosphodiesterase (EC:3.1.4.46), |sax00564 Glycerophospholipid metabolism;","SAR1798"
"1596","QV15_08485",416.917431620307,0.604672453055936,0.119632668652605,5.05440913310905,4.31725240980563e-07,1.75320922079451e-06,"down",1.52063347209811,152.063347209811,"FALSE","normal",0.604672453055936,5.75616625389211,0.604672453055936,5.75616625389211,"null","USA300HOU_1710|SAR1799|hypothetical protein, ","USA300HOU_1710|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1799"
"1597","QV15_08490",6636.2017158936,6.57955651061107,0.105020458395251,62.6502360697049,0,0,"down",95.6409470391202,9564.09470391202,"TRUE","normal",6.57955651061107,Inf,6.57955651061107,Inf,"null","USA300HOU_1711|SAR1800|class V aminotransferase (EC:2.6.1.-), ","USA300HOU_1711|CDS|(RefSeq) class V aminotransferase (EC:2.6.1.-), |UNKNOWN","SAR1800"
"1598","QV15_08495",11068.4630606048,6.31108111598939,0.077120360014031,81.8341760183845,0,0,"down",79.4007712620034,7940.07712620034,"TRUE","normal",6.31108111598939,Inf,6.31108111598939,Inf,"null","USA300HOU_1712|SAR1801|D-3-phosphoglycerate dehydrogenase (EC:1.1.1.95), ","USA300HOU_1712|serA,|(RefSeq) D-3-phosphoglycerate dehydrogenase (EC:1.1.1.95), |sax00260 Glycine; serine and threonine metabolism; sax00680 Methane metabolism; sax01100 Metabolic pathways; sax01120 Microbial metabolism in diverse environments; sax01130 Biosynthesis of antibiotics; sax01200 Carbon metabolism; sax01230 Biosynthesis of amino acids;","SAR1801"
"1599","QV15_08505",4498.10694447171,3.14433789962335,0.071309047229293,44.0945156581995,0,0,"down",8.8417865076036,884.17865076036,"TRUE","normal",3.14433789962335,Inf,3.14433789962335,Inf,"null","USA300HOU_1714|NW_hadH|hypothetical protein, ; Uncharacterized protein ","USA300HOU_1714|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1802"
"1600","QV15_08510",3197.89836817746,-0.518261100071664,0.0677966154462359,-7.6443506310821,2.10002431404814e-14,1.32154072450632e-13,"up",0.698212891685653,69.8212891685653,"FALSE","normal",-0.518261100071664,12.8789194491378,-0.518261100071664,12.8789194491378,"null","USA300HOU_1715|SAR1803|PTS family porter component IIBC (EC:2.7.1.69), ","USA300HOU_1715|CDS|(RefSeq) PTS family porter component IIBC (EC:2.7.1.69), |sax00520 Amino sugar and nucleotide sugar metabolism; sax02060 Phosphotransferase system (PTS);","SAR1803"
"1601","QV15_08515",2304.06090124409,-0.472661019710302,0.071931651171297,-6.57097414022534,4.99871413714963e-11,2.70096840799416e-10,"up",0.720634177063616,72.0634177063616,"FALSE","normal",-0.472661019710302,9.56848049552897,-0.472661019710302,9.56848049552897,"null","not found|SAR1804|not found","not found","SAR1804"
"1602","QV15_08520",6965.9371515395,0.4061416280916,0.0478257946707048,8.49210412263946,2.02929075135589e-17,1.42543963858756e-16,"down",1.32513709819284,132.513709819284,"FALSE","normal",0.4061416280916,15.8460511685217,0.4061416280916,15.8460511685217,"null","USA300HOU_1716|SAR1805|peptidase (EC:3.4.-.-), ","USA300HOU_1716|CDS|(RefSeq) peptidase (EC:3.4.-.-), |UNKNOWN","SAR1805"
"1603","QV15_08525",5824.67425975059,-0.307543835389868,0.0642332477558776,-4.78792286136157,1.68516393242461e-06,6.33826492094291e-06,"up",0.808016223236931,80.8016223236931,"FALSE","normal",-0.307543835389868,5.19802961252673,-0.307543835389868,5.19802961252673,"null","USA300HOU_1717|tyrS|tyrosyl-tRsynthetase (EC:6.1.1.1), ","USA300HOU_1717|tyrS,|(RefSeq) tyrosyl-tRNA synthetase (EC:6.1.1.1), |sax00970 Aminoacyl-tRNA biosynthesis;","SAR1806"
"1604","QV15_08530",640.241467246679,-0.177161283881051,0.127144647652631,-1.39338373381685,0.163503781887719,0.246918262130262,"up",0.884441555016391,88.4441555016391,"FALSE","normal",-0.177161283881051,0.607446788362523,-0.177161283881051,0.607446788362523,"null","USA300HOU_1718|SAR1807|transglycosylase (EC:2.4.-.-), ","USA300HOU_1718|sgtA,|(RefSeq) transglycosylase (EC:2.4.-.-), |sax00550 Peptidoglycan biosynthesis;","SAR1807"
"1605","QV15_08550",5582.44566391986,1.96037667670968,0.0830587578139166,23.6022874445302,3.65120780420957e-123,8.6268082574006e-122,"down",3.89163573352662,389.163573352662,"TRUE","normal",1.96037667670968,121.064149854643,1.96037667670968,121.064149854643,"null","USA300HOU_1721|fhs|formate--tetrahydrofolate ligase (EC:6.3.4.3), ","USA300HOU_1721|fhs,|(RefSeq) formate--tetrahydrofolate ligase (EC:6.3.4.3), |sax00670 One carbon pool by folate; sax01100 Metabolic pathways; sax01120 Microbial metabolism in diverse environments; sax01200 Carbon metabolism;","SAR1810"
"1606","QV15_08555",221.059472038969,0.525507992362884,0.160618173704997,3.27178413401756,0.00106871140857911,0.00281701921997677,"down",1.43944033712542,143.944033712542,"FALSE","normal",0.525507992362884,2.55021018989695,0.525507992362884,2.55021018989695,"null","USA300HOU_1722|acsA|acetyl-CoA synthetase (EC:6.2.1.1), ","USA300HOU_1722|acsA1,|(RefSeq) acetyl-CoA synthetase (EC:6.2.1.1), |sax00010 Glycolysis / Gluconeogenesis; sax00620 Pyruvate metabolism; sax00640 Propanoate metabolism; sax00680 Methane metabolism; sax01100 Metabolic pathways; sax01110 Biosynthesis of secondary metabolites; sax01120 Microbial metabolism in diverse environments; sax01130 Biosynthesis of antibiotics; sax01200 Carbon metabolism;","SAR1811"
"1607","QV15_08560",21.0048334075636,1.01194222152706,0.477134978104122,2.1208720130894,0.0339325744427038,0.0638138646719154,"down",2.01662414442056,201.662414442056,"FALSE","normal",1.01194222152706,1.19508495299769,1.08651588103539,1.27254095151886,"R61E","USA300HOU_1723|acuA|acetoin utilization protein AcuA, ","USA300HOU_1723|acuA,|(RefSeq) acetoin utilization protein AcuA, |UNKNOWN","SAR1812"
"1608","QV15_08565",69.9325621737956,0.57545613922547,0.294466958446615,1.95422991516991,0.050674032974662,0.0899602538942257,"down",1.4901485313219,149.01485313219,"FALSE","normal",0.57545613922547,1.04594932752825,0.729243625134022,1.56030659759277,"G129D","USA300HOU_1724|SAR1813|acetoin utilization protein AcuC, ","USA300HOU_1724|acuC,|(RefSeq) acetoin utilization protein AcuC, |UNKNOWN","SAR1813"
"1609","QV15_08570",8104.40503906932,-0.0675378666338682,0.0531776212775409,-1.27004301830989,0.204069307115938,0.295968822095046,"up",0.954265177961734,95.4265177961734,"FALSE","normal",-0.0675378666338682,0.52875403591822,-0.0729659888310683,0.553994835859015,"R61E","USA300HOU_1725|ccpA|catabolite control protein A, ","USA300HOU_1725|ccpA,|(RefSeq) catabolite control protein A, |UNKNOWN","SAR1814"
"1610","QV15_08580",8042.18139770897,2.14848080802531,0.0558399090170385,38.4757218599647,0,0,"down",4.43360673660901,443.360673660901,"TRUE","normal",2.14848080802531,Inf,2.14848080802531,Inf,"null","USA300HOU_1727|SAR1815|bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase (EC:5.4.99.5 2.5.1.54), ","USA300HOU_1727|CDS|(RefSeq) bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase (EC:5.4.99.5 2.5.1.54), |sax00400 Phenylalanine; tyrosine and tryptophan biosynthesis; sax01100 Metabolic pathways; sax01110 Biosynthesis of secondary metabolites; sax01130 Biosynthesis of antibiotics; sax01230 Biosynthesis of amino acids;","SAR1815"
"1612","QV15_08590",7477.55369209451,-0.0816174311593615,0.0605945283086142,-1.34694391453425,0.177998296638706,0.265110356999425,"up",0.944997598943022,94.4997598943022,"FALSE","normal",-0.0816174311593615,0.576573305462541,-0.116301172802703,0.823471084842441,"R61H","USA300HOU_1728|SAR1816|hypothetical protein, ","USA300HOU_1728|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1816"
"1613","QV15_08595",13017.5705599151,-0.284773047254096,0.124022591290572,-2.2961385042093,0.0216679633465382,0.0426962534918087,"up",0.820870731188043,82.0870731188043,"FALSE","normal",-0.284773047254096,1.36961023174825,-0.299879395625724,1.26463381205548,"R61H","USA300HOU_1729|SAR1817|hypothetical protein, ","USA300HOU_1729|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1817"
"1614","QV15_08600",14359.6509554882,-0.270791621075308,0.0407858056760925,-6.63935936992015,3.15049422077e-11,1.72745453159942e-10,"up",0.828864614779771,82.8864614779771,"FALSE","normal",-0.270791621075308,9.76259337488595,-0.270791621075308,9.76259337488595,"null","USA300HOU_1730|murC|UDP-N-acetylmuramate--L-alanine ligase (EC:6.3.2.8), ","USA300HOU_1730|murC,|(RefSeq) UDP-N-acetylmuramate--L-alanine ligase (EC:6.3.2.8), |sax00471 D-Glutamine and D-glutamate metabolism; sax00550 Peptidoglycan biosynthesis; sax01100 Metabolic pathways;","SAR1818"
"1615","QV15_08605",40616.2780395599,-0.24921400149929,0.0461160520581817,-5.40406193454879,6.51484326747599e-08,2.81263748374919e-07,"up",0.841354671074068,84.1354671074068,"FALSE","normal",-0.24921400149929,6.55088623973416,-0.274291567423172,7.73545421861701,"R61E","USA300HOU_1731|SAR1819|Dtranslocase, ","USA300HOU_1731|CDS|(RefSeq) DNA translocase, |UNKNOWN","SAR1819"
"1616","QV15_08610",4327.02511447524,-0.286887050686228,0.0737962380076196,-3.88755658054827,0.000101258389023864,0.000309248593505315,"up",0.819668777402638,81.9668777402638,"FALSE","normal",-0.286887050686228,3.50969226691071,-0.286887050686228,3.50969226691071,"null","USA300HOU_1732|SAR1820|phenylalanine--tRligase beta subunit (EC:6.1.1.20), ","USA300HOU_1732|pheT2,|(RefSeq) phenylalanine--tRNA ligase beta subunit (EC:6.1.1.20), |UNKNOWN","SAR1820"
"1617","QV15_08615",4420.40012754969,-0.352948711268763,0.104471991501889,-3.37840512270106,0.000729075858480315,0.00198415513737208,"up",0.78298213127721,78.298213127721,"FALSE","normal",-0.352948711268763,2.70242437418255,-0.355920172527139,2.45020102283509,"R61H","USA300HOU_1733|SAR1821|hypothetical protein, ","USA300HOU_1733|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1821"
"1618","QV15_08620",1266.51658350863,-0.158180840478555,0.0824401563540608,-1.91873532843881,0.0550178380798764,0.0966157845740533,"up",0.896154360415027,89.6154360415027,"FALSE","normal",-0.158180840478555,1.01495191506069,-0.244731679116523,2.11238800426279,"G129D","USA300HOU_1734|SAR1822|thioredoxin, ","USA300HOU_1734|CDS|(RefSeq) thioredoxin, |UNKNOWN","SAR1822"
"1619","QV15_08625",2477.087593435,-0.161538292641844,0.0718536601858913,-2.24815677063537,0.0245661951253733,0.0477186406060128,"up",0.894071247228915,89.4071247228915,"FALSE","normal",-0.161538292641844,1.32131193687338,-0.226655206281755,2.36047952712225,"G129D","USA300HOU_1735|SAR1823|M42 family glutamyl aminopeptidase (EC:3.4.11.7), ","USA300HOU_1735|pepA1,|(RefSeq) M42 family glutamyl aminopeptidase (EC:3.4.11.7), |UNKNOWN","SAR1823"
"1620","QV15_08630",1214.93692064223,0.0514158240937972,0.0995238799070454,0.516617962862975,0.605422873831743,0.698275818769338,"down",1.03628140510922,103.628140510922,"FALSE","normal",0.0514158240937972,0.155972997278585,-0.118251900824057,0.365473075587171,"R61H","USA300HOU_1736|SAR1824|hypothetical protein, ","USA300HOU_1736|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1824"
"1621","QV15_08635",1218.11516807734,-0.0289561627918384,0.0872000203106997,-0.332066009717263,0.739839415528929,0.802116025362965,"up",0.980129196739626,98.0129196739626,"FALSE","normal",-0.0289561627918384,0.0957628068650307,0.110657320656303,0.260145679075671,"R61K","USA300HOU_1737|SAR1825|metal-dependent hydrolase, ","USA300HOU_1737|CDS|(RefSeq) metal-dependent hydrolase, |UNKNOWN","SAR1825"
"1622","QV15_08640",759.93295415463,-0.0441527057447079,0.101737965945755,-0.433984553694041,0.664299657754185,0.746439606789074,"up",0.969859247677117,96.9859247677117,"FALSE","normal",-0.0441527057447079,0.127005324575622,-0.12192062139154,0.475667283807656,"G129D","not found|SAR1826|not found","not found","SAR1826"
"1623","QV15_08645",1380.6840487258,0.0586096099350375,0.0693362988974631,0.845294757104233,0.397946287600686,0.510494768743427,"down",1.04146157369288,104.146157369288,"FALSE","normal",0.0586096099350375,0.292008703954159,0.102068411115389,0.613798527101228,"R61E","USA300HOU_0055|SAR1827|integrase, ","USA300HOU_0055|CDS|(RefSeq) integrase, |UNKNOWN","SAR1827"
"1624","QV15_08650",583.797627329452,0.0960002578751453,0.112643269999582,0.85225027536489,0.394075197951616,0.506278516794983,"down",1.06880618225521,106.880618225521,"FALSE","normal",0.0960002578751453,0.295610500887587,0.0960002578751453,0.295610500887587,"null","pUSA300HOUMR0014CDS|tnpR|recombinase, ","pUSA300HOUMR0014CDS|pUSA300HOUMR0014CDS|(RefSeq) recombinase, |UNKNOWN","SAR1828"
"1625","QV15_08655",765.556951280824,0.11727769635524,0.11634771390747,1.0079931303894,0.313457760137437,0.421457174649353,"down",1.08468617396734,108.468617396734,"FALSE","normal",0.11727769635524,0.375246548579871,0.11727769635524,0.375246548579871,"null","pUSA300HOUMR0013CDS|blaI|beta-lactamase regulator BlaI, ","pUSA300HOUMR0013CDS|blaI,|(RefSeq) beta-lactamase regulator BlaI, |sax01501 beta-Lactam resistance;","SAR1829"
"1626","QV15_08660",1648.08137685688,0.0272627812716355,0.0779147302995453,0.34990535379925,0.726409728971555,0.791920673488704,"down",1.01907680057501,101.907680057501,"FALSE","normal",0.0272627812716355,0.101318319409931,0.0913660672991359,0.429551905821828,"R61E","pUSA300HOUMR0012CDS|blaR1|beta-lactamase regulator BlaR, ","pUSA300HOUMR0012CDS|blaR,|(RefSeq) beta-lactamase regulator BlaR, |sax01501 beta-Lactam resistance;","SAR1830"
"1627","QV15_08665",3516.54102321501,0.00906848178717413,0.0720300464247181,0.125898597006348,0.899812193266741,0.926549877298042,"down",1.00630558963525,100.630558963525,"FALSE","normal",0.00906848178717413,0.0331311971197507,-0.109786530616128,0.359971465576418,"R61K","pUSA300HOUMR0011CDS|blaZ|beta-lactamase, ","pUSA300HOUMR0011CDS|blaZ,|(RefSeq) beta-lactamase, |sax01501 beta-Lactam resistance;","SAR1831"
"1628","QV15_08670",9771.77376576396,-0.119653917383317,0.0674289366939602,-1.77451882307429,0.0759773713838253,0.128474423049162,"up",0.920408417412857,92.0408417412857,"FALSE","normal",-0.119653917383317,0.891183323960968,-0.129834676282675,1.00948342486183,"G129D","USA300HOU_1738|trmB|tR(guanine-N(7)-)-methyltransferase (EC:2.1.1.33), ","USA300HOU_1738|trmB,|(RefSeq) tRNA (guanine-N(7)-)-methyltransferase (EC:2.1.1.33), |UNKNOWN","SAR1833"
"1629","QV15_08675",11448.7980055261,-0.13353334436233,0.045116617336348,-2.95973750351956,0.0030790126789882,0.00752100935403227,"up",0.911596098775234,91.1596098775234,"FALSE","normal",-0.13353334436233,2.12372387118091,-0.13594603728016,2.11329827644928,"R61E","USA300HOU_1739|SAR1834|hypothetical protein, ","USA300HOU_1739|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1834"
"1630","QV15_08680",4792.34797157001,0.30078342056469,0.0598398300195401,5.02647518327629,4.9957709894708e-07,2.00061768900379e-06,"down",1.23181313802116,123.181313802116,"FALSE","normal",0.30078342056469,5.69883589558139,0.30078342056469,5.69883589558139,"null","USA300HOU_1741|dat|D-alanine aminotransferase (EC:2.6.1.21), ","USA300HOU_1741|daaA,|(RefSeq) D-alanine aminotransferase (EC:2.6.1.21), |sax00310 Lysine degradation; sax00330 Arginine and proline metabolism; sax00360 Phenylalanine metabolism; sax00472 D-Arginine and D-ornithine metabolism; sax00473 D-Alanine metabolism; sax01100 Metabolic pathways;","SAR1835"
"1631","QV15_08685",8286.92320653292,0.437406096809919,0.0514759508444117,8.49729028089249,1.94067692480446e-17,1.36688870665766e-16,"down",1.3541674030299,135.41674030299,"FALSE","normal",0.437406096809919,15.864266844651,0.437406096809919,15.864266844651,"null","USA300HOU_1742|SAR1836|dipeptidase PepV (EC:3.4.-.-), ","USA300HOU_1742|CDS|(RefSeq) dipeptidase PepV (EC:3.4.-.-), |sax00300 Lysine biosynthesis; sax01100 Metabolic pathways; sax01120 Microbial metabolism in diverse environments; sax01230 Biosynthesis of amino acids;","SAR1836"
"1632","QV15_08690",3272.65693229364,-0.239146067716884,0.077895070903371,-3.07010527037771,0.00213983333827063,0.00536817263143376,"up",0.847246649908124,84.7246649908124,"FALSE","normal",-0.239146067716884,2.27017352643192,-0.239146067716884,2.27017352643192,"null","USA300HOU_1743|SAR1837|hypothetical protein, ","USA300HOU_1743|CDS|(RefSeq) hypothetical protein, |UNKNOWN","SAR1837"
"1633","QV15_08695",3994.51652221208,-0.271759370995167,0.0544868505708501,-4.98761385816921,6.11295943115521e-07,2.44048871913554e-06,"up",0.828308804529461,82.8308804529461,"FALSE","normal",-0.271759370995167,5.61252319547663,-0.271759370995167,5.61252319547663,"null","USA300HOU_1744|SAR1838|pseudouridylate synthase (EC:4.2.1.70), ","USA300HOU_1744|rsuA,|(RefSeq) pseudouridylate synthase (EC:4.2.1.70), |UNKNOWN","SAR1838"
"1634","QV15_08700",5226.24475007627,-0.304108170081955,0.0632206935201439,-4.81026311400804,1.50731746256225e-06,5.72588341531332e-06,"up",0.809942743640593,80.9942743640593,"FALSE","normal",-0.304108170081955,5.24215749889241,-0.304108170081955,5.24215749889241,"null","USA300HOU_1745|SAR1839|polysaccharide biosynthesis protein, ","USA300HOU_1745|CDS|(RefSeq) polysaccharide biosynthesis protein, |UNKNOWN","SAR1839"
"1635","QV15_08705",1715.28776736842,-0.190296656952333,0.0725031157595806,-2.6246686774587,0.00867333200987888,0.0189907244260111,"up",0.876425486103891,87.6425486103891,"FALSE","normal",-0.190296656952333,1.7214584682162,-0.20516320059181,1.94810986716275,"G129D","USA300HOU_1746|SAR1840|flavoprotein, ","USA300HOU_1746|CDS|(RefSeq) flavoprotein, |UNKNOWN","SAR1840"
"1636","QV15_08710",785.405299128181,-0.353243314698803,0.119944920161297,-2.94504606134029,0.00322906587379922,0.00785064752666434,"up",0.782822259880369,78.2822259880369,"FALSE","normal",-0.353243314698803,2.10509452087775,-0.353243314698803,2.10509452087775,"null","USA300HOU_1747|sasC|cell surface anchored protein, ","USA300HOU_1747|fmtB1,|(RefSeq) cell surface anchored protein, |UNKNOWN","SAR1841"
"1637","QV15_08715",2325.02086887408,-0.0920633098498489,0.0812032252560857,-1.13373957203688,0.256903805191939,0.358277568204163,"up",0.938180025402057,93.8180025402057,"FALSE","normal",-0.0920633098498489,0.445780382205419,-0.203111137430523,1.56533971375959,"G129D","USA300HOU_1748|SAR1842|sulfurtransferase (EC:2.8.1.-), ","USA300HOU_1748|CDS|(RefSeq) sulfurtransferase (EC:2.8.1.-), |UNKNOWN","SAR1842"
"1638","QV15_08720",11605.239650882,-0.194735454981453,0.0718518150708225,-2.71023710103228,0.00672351260883594,0.0152311671485778,"up",0.873733096472518,87.3733096472518,"FALSE","normal",-0.194735454981453,1.81726681585205,-0.239279165138322,2.6217805801801,"G129D","USA300HOU_1749|leuS|leucyl-tRsynthetase (EC:6.1.1.4), ","USA300HOU_1749|leuS,|(RefSeq) leucyl-tRNA synthetase (EC:6.1.1.4), |sax00970 Aminoacyl-tRNA biosynthesis;","SAR1843"
